text,label,label_name,source
vaccine rollout accelerates as manufacturing capacity expands rapidly,1,health,trade_news
semiconductor shortage continues to impact global supply chain,3,technology,trade_news
enters trade agreement between nations enters final stages of negotiation,4,trade,trade_news
shift staff overhaul signals major shift in team strategy,2,sports,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
young prospect minor call up following outstanding minor league season,2,sports,trade_news
star athlete signs record breaking contract extension with franchise,2,sports,trade_news
cryptocurrency markets markets as regulatory concerns mount globally,0,finance,trade_news
medical device breakthrough enables minimally invasive surgical procedures,1,health,trade_news
port congestion causes weeks long delays for imported merchandise,4,trade,trade_news
young prospect earns call up following outstanding minor league season,2,sports,trade_news
investment bank upgrades equities upgrades citing improving fundamentals,0,finance,trade_news
international tournament breaks viewership records across records platforms,2,sports,trade_news
electric vehicle battery technology achieves breakthrough energy density,3,technology,trade_news
clinical trial results show promising outcomes treatment new cancer treatment,1,health,trade_news
medical device breakthrough enables minimally invasive surgical procedures,1,health,trade_news
pharmaceutical company receives regulatory approval for blockbuster drug,1,health,trade_news
mental health crisis among young adults prompts policy response,1,health,trade_news
commodity prices spike following supply disruptions in key producing regions,4,trade,trade_news
medical device breakthrough enables minimally invasive surgical procedures,1,health,trade_news
new artificial intelligence chip promises tenfold performance improvement,3,technology,trade_news
championship team celebrates historic victory after dramatic final match,2,sports,trade_news
coaching staff overhaul signals major shift signals team strategy,2,sports,trade_news
sports federation announces updated doping policy and testing protocols,2,sports,trade_news
championship team celebrates historic victory after dramatic final match,2,sports,trade_news
pharmaceutical company receives regulatory approval for blockbuster drug,1,health,trade_news
young prospect earns call up following outstanding minor league season,2,sports,trade_news
venue expansion project approved to accommodate growing fan demand,2,sports,trade_news
commodity prices spike following supply disruptions in key producing regions,4,trade,trade_news
sports federation announces updated doping policy and testing protocols,2,sports,trade_news
star athlete signs record breaking contract extension with franchise,2,sports,trade_news
import restrictions on critical minerals raise national security concerns,4,trade,trade_news
venue expansion project approved to accommodate growing fan demand,2,sports,trade_news
young prospect earns call up following outstanding minor league season,2,sports,trade_news
new artificial intelligence chip promises improvement performance improvement,3,technology,trade_news
chains container shortage disrupts global supply chains worldwide,4,trade,trade_news
